date,number_redds,number_salmon,depth_m,pot_depth_m,velocity_m_s,percent_fines,percent_small,percent_med,percent_large,percent_boulder,redd_width_m,redd_length_m,longitude,latitude,elevation_ft,accuracy_ft,boat_point
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55497117784475,39.51590895210832,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55495915340649,39.515939643864336,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55490934629331,39.51591699517368,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55484104179939,39.515878700360744,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55479435438076,39.515969328150284,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5546675434803,39.51595880441266,NA,NA,NA
2021-10-14,1,0,0.64,0.6,0.19,5,20,30,45,0,1.5,2.6,-121.5546781228562,39.515995030043676,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55463719554655,39.515951984883934,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5546195670868,39.51592135690525,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55462156728254,39.515892766003105,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55454698804132,39.515943934416796,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55457190371925,39.515954110217265,NA,NA,NA
2021-10-14,1,1,0.42,0.65,0.826,0,15,45,35,5,1.2,1.8,-121.55444465194647,39.515998523761624,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55443984551246,39.51595822530502,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55429359619872,39.51588936289769,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55430754063755,39.516036516540446,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55434718750703,39.51609306089563,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55418960015334,39.51601334444421,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5541267691831,39.516044332150756,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55406274839171,39.51601993854616,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55400782422079,39.51605501598041,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55394495517764,39.51603061861946,NA,NA,NA
2021-10-14,1,1,0.14,0.46,0.523,5,35,60,0,0,1,2.1,-121.55393073041452,39.51605295764756,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55379857336244,39.51605734107528,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55377490414456,39.51609363619856,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55379073550135,39.51609311237921,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55383214617612,39.51612348677229,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55396924449465,39.516175891765315,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5537892669344,39.51618018480316,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55410331327649,39.51625154977075,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55435828790961,39.51620795037073,NA,NA,NA
2021-10-14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5545484916969,39.51601786218357,NA,NA,NA
2021-10-15,1,1,0.54,0.5,0.106,15,40,20,25,0,1.6,3.2,-121.55645441891352,39.51654147756645,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.556440782961,39.516439323964235,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55645193687832,39.51639334027336,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55644451640578,39.51632753814462,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55640840593503,39.51618268630297,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55644552431723,39.51621086207991,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5565036482554,39.516307747728824,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55657157703644,39.516490133921295,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5566852817332,39.516451072961225,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55670640636835,39.516439856527484,NA,NA,NA
2021-10-15,1,0,0.4,0.44,0.278,15,30,30,25,0,1,2,-121.55674355246062,39.516431298760935,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55675537065514,39.5164335808782,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55678481636318,39.51641488132694,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55675929875815,39.51634327731616,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5567278602745,39.516348662358375,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55667887434824,39.51635092827526,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5566527095605,39.51629598471526,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55681610553933,39.51633690079951,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55685168652144,39.51634382077483,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55688646476617,39.516288354502095,NA,NA,NA
2021-10-15,1,0,0.56,0.56,0.42,5,55,30,10,0,0.8,1.4,-121.5568275213057,39.51625015004481,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55680487402165,39.51623489421813,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55675523298704,39.51622834925787,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55674980939355,39.51619700818307,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55679212337795,39.51615233038496,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55681619106979,39.5161551610321,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55685437105105,39.51615059848855,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55684095165259,39.51622118744952,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55693589462714,39.51624664820277,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55690554577987,39.51628088785074,NA,NA,NA
2021-10-15,1,1,0.46,0.48,0.281,10,35,55,0,0,0.7,2.1,-121.55695426123103,39.51623547857115,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55687330071038,39.51609367403916,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55693238489096,39.51614755763137,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55694776402413,39.51614864956832,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55699826871559,39.51618484808858,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55702318586877,39.516202844069184,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55593371022414,39.51651908878014,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55575563283581,39.516610201842106,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5556851462697,39.51664855554812,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55562598512056,39.516664119486975,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55558925356806,39.51662682112341,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55551304641426,39.51665885970165,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55553140893319,39.51671079631711,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5554736206248,39.51677913081295,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55546849503844,39.51676319148498,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55534798209007,39.51679616596257,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55526004919368,39.51679449636726,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55503467237041,39.51685523330608,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5549602682635,39.516877707288735,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55489171757553,39.51687650362968,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55485857169784,39.516866027349096,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55485742338443,39.516900665545265,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55477194886652,39.51691339710089,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55476764965086,39.516892954006636,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55472473096144,39.5168920779656,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55468301043534,39.51688053995365,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55464808930387,39.5168754565503,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55462862437902,39.51686999770896,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55462021562097,39.51688562460952,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5545677746622,39.51687608861464,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55450994543918,39.5168554393224,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55438748247325,39.51686461115018,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55435139772388,39.516839907418664,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55421683107915,39.516846540874134,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5540735192442,39.51680479879765,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55402001583913,39.516865013792035,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55405791841974,39.516848050956455,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55384389143607,39.51685619122458,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55383172724898,39.51692836316889,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55386427770627,39.51691762278721,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55378234158592,39.51677152425954,NA,NA,NA
2021-10-15,1,0,0.22,0.29,0.179,10,20,60,10,0,0.7,1.2,-121.55314409129849,39.51712768426138,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55312374196404,39.51713962148273,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55308980366253,39.51716677862182,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55301419281145,39.51720139082127,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55294690531932,39.517148835719496,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55296343677121,39.517140373908966,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55297055420617,39.51727107150094,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55282248597378,39.51721468147579,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55281447473679,39.51719936383661,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55276356385522,39.51725230340834,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55277879486991,39.51727118880649,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55272232624542,39.517298209464805,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5526659261219,39.517292785933954,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55320715167221,39.51690742684226,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55268537940735,39.51700625784175,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55263897142424,39.51707652560366,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5526524926271,39.517084748915444,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55253960668084,39.517085893005,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55248690023124,39.51712221367261,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5523842942976,39.51715041652824,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55220219517948,39.51722090417556,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55227364476009,39.517255626694414,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5522169281227,39.51729738437835,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55219070152584,39.5173464144805,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55217459847474,39.51733479822454,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55206727863803,39.5173440571168,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55215487748154,39.517384251734335,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5522056108114,39.51739815541789,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55229436885395,39.51739261158601,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55230024378551,39.51737354751862,NA,NA,NA
2021-10-15,1,0,0.82,0.78,0.338,5,10,50,25,10,1.2,2.6,-121.55213031952256,39.51744927733829,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55201212183971,39.517495548906666,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55199845829821,39.51748465678749,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55197550640705,39.51745105187052,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5519348645609,39.51748840556393,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5519722082877,39.51751519802507,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55193067396294,39.51764033403995,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55182188371256,39.517522091890676,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5518640594762,39.51756603656118,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5515916845204,39.51781695895197,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55158542144844,39.51772645654776,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55152885858705,39.51782405077185,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55145448732125,39.517726131287624,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55140598683849,39.51770777713451,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55130940242366,39.517798835753226,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55132138055403,39.51774359156973,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55121481916325,39.51779021458016,NA,NA,NA
2021-10-15,1,0,0.5,0.52,0.221,15,40,45,0,0,0.8,2,-121.55092847139078,39.517841227562904,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5509646647081,39.517820370137514,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55095262413138,39.51779855999075,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55106021388622,39.51776179797089,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55107486329774,39.517735320001876,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55106124437751,39.51771724736024,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55109628658771,39.51769187955336,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5511388853326,39.51768522058966,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55116781410224,39.517709971261816,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55115164873524,39.51772039254714,NA,NA,NA
2021-10-15,1,0,0.52,0.7,0.82,0,5,30,50,15,1.4,3.1,-121.55114569952514,39.51774301457722,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55118286644316,39.51778782508482,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55118218602244,39.51787711470653,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.55107857736861,39.51787567901967,NA,NA,NA
2021-10-15,1,0,0.42,0.44,0.126,5,30,60,5,0,0.5,2.2,-121.55091177472985,39.517901278275204,NA,NA,NA
2021-10-15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5509160222616,39.51787322003351,NA,NA,NA
2021-10-19,1,0,0.83,0.9,0.501,5,5,40,40,10,0.9,1.4,-121.56933309423997,39.51278670485003,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56923001132702,39.51281725040628,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5692191525672,39.51280166455787,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56920072275979,39.51278033623025,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56917723356217,39.51279412974979,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56920565631991,39.512841493907544,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56913094495658,39.512836285458484,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5691233425613,39.51282186593989,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56910649852755,39.51289673007422,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56901310491895,39.512880227258854,NA,NA,NA
2021-10-19,1,0,0.5,0.54,0.751,5,10,35,40,10,0.8,1.7,-121.56871103006122,39.51301673993825,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56857368670863,39.51306272967325,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56855204146092,39.513068283584694,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56960106380986,39.51258769179552,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5696977408212,39.5128966817951,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56965060996163,39.5128574128019,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5696292717498,39.51295859404095,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5696080204346,39.51294948468433,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56953232259,39.51292828057683,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56954575528076,39.51293974445293,NA,NA,NA
2021-10-19,1,0,0.42,0.52,0.286,10,20,30,30,10,0.8,2,-121.56952035592232,39.51303815466476,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.5694211093956,39.513019462790815,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56944116575143,39.51305053291383,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56937056936738,39.513090245162374,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56924995057605,39.51307911078675,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56922653982856,39.51305845997443,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56914283626114,39.51316778433637,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56897760582711,39.51325197611751,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56858292376754,39.51333129695116,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56854429531681,39.51338161972866,NA,NA,NA
2021-10-19,1,0,0.52,0.58,0.442,5,5,30,50,10,0.8,2.2,-121.5684762361872,39.513417821735956,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56833819322547,39.51346327998671,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56831595644091,39.513452878833924,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56826455859624,39.513491151008004,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56789427214365,39.51365067082028,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56771724305979,39.51368959324768,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56814872097729,39.51345788270344,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.568076498012,39.51345495673153,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56819625012221,39.513297567271294,NA,NA,NA
2021-10-19,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.56814601656723,39.51334485474481,NA,NA,NA
2021-10-19,1,0,0.38,0.42,0.162,15,40,40,5,0,0.7,1.3,-121.56176008222165,39.51525823535786,NA,NA,NA
